province_code,district_code,subdistrict_code,location_code,province,district,subdistrict,v_province,v_subdistrict
30,17,16,301716,นครราชสีมา,ชุมพวง,โนนตูม,0,0
30,17,17,301717,นครราชสีมา,ชุมพวง,โนนยอ,0,0
30,18,0,301800,นครราชสีมา,สูงเนิน,,0,1
30,18,1,301801,นครราชสีมา,สูงเนิน,สูงเนิน,0,0
30,18,2,301802,นครราชสีมา,สูงเนิน,เสมา,0,0
30,18,3,301803,นครราชสีมา,สูงเนิน,โคราช,0,0
30,18,4,301804,นครราชสีมา,สูงเนิน,บุ่งขี้เหล็ก,0,0
30,18,5,301805,นครราชสีมา,สูงเนิน,โนนค่า,0,0
30,18,6,301806,นครราชสีมา,สูงเนิน,โค้งยาง,0,0
30,18,7,301807,นครราชสีมา,สูงเนิน,มะเกลือเก่า,0,0
30,18,8,301808,นครราชสีมา,สูงเนิน,มะเกลือใหม่,0,0
30,18,9,301809,นครราชสีมา,สูงเนิน,นากลาง,0,0
30,18,10,301810,นครราชสีมา,สูงเนิน,หนองตะไก้,0,0
30,18,11,301811,นครราชสีมา,สูงเนิน,กุดจิก,0,0
30,19,0,301900,นครราชสีมา,ขามทะเลสอ,,0,1
30,19,1,301901,นครราชสีมา,ขามทะเลสอ,ขามทะเลสอ,0,0
30,19,2,301902,นครราชสีมา,ขามทะเลสอ,โป่งแดง,0,0
30,19,3,301903,นครราชสีมา,ขามทะเลสอ,พันดุง,0,0
30,19,4,301904,นครราชสีมา,ขามทะเลสอ,หนองสรวง,0,0
30,19,5,301905,นครราชสีมา,ขามทะเลสอ,บึงอ้อ,0,0
30,20,0,302000,นครราชสีมา,สีคิ้ว,,0,1
30,20,1,302001,นครราชสีมา,สีคิ้ว,สีคิ้ว,0,0
30,20,2,302002,นครราชสีมา,สีคิ้ว,บ้านหัน,0,0
30,20,3,302003,นครราชสีมา,สีคิ้ว,กฤษณา,0,0
30,20,4,302004,นครราชสีมา,สีคิ้ว,ลาดบัวขาว,0,0
30,20,5,302005,นครราชสีมา,สีคิ้ว,หนองหญ้าขาว,0,0
30,20,6,302006,นครราชสีมา,สีคิ้ว,กุดน้อย,0,0
30,20,7,302007,นครราชสีมา,สีคิ้ว,หนองน้ำใส,0,0
30,20,8,302008,นครราชสีมา,สีคิ้ว,วังโรงใหญ่,0,0
30,20,9,302009,นครราชสีมา,สีคิ้ว,มิตรภาพ,0,0
30,20,10,302010,นครราชสีมา,สีคิ้ว,คลองไผ่,0,0
30,20,11,302011,นครราชสีมา,สีคิ้ว,ดอนเมือง,0,0
30,20,12,302012,นครราชสีมา,สีคิ้ว,หนองบัวน้อย,0,0
30,21,0,302100,นครราชสีมา,ปากช่อง,,0,1
30,21,1,302101,นครราชสีมา,ปากช่อง,ปากช่อง,0,0
30,21,2,302102,นครราชสีมา,ปากช่อง,กลางดง,0,0
30,21,3,302103,นครราชสีมา,ปากช่อง,จันทึก,0,0
30,21,4,302104,นครราชสีมา,ปากช่อง,วังกะทะ,0,0
30,21,5,302105,นครราชสีมา,ปากช่อง,หมูสี,0,0
30,21,6,302106,นครราชสีมา,ปากช่อง,หนองสาหร่าย,0,0
30,21,7,302107,นครราชสีมา,ปากช่อง,ขนงพระ,0,0
30,21,8,302108,นครราชสีมา,ปากช่อง,โป่งตาลอง,0,0
30,21,9,302109,นครราชสีมา,ปากช่อง,คลองม่วง,0,0
30,21,10,302110,นครราชสีมา,ปากช่อง,หนองน้ำแดง,0,0
30,21,11,302111,นครราชสีมา,ปากช่อง,วังไทร,0,0
30,21,12,302112,นครราชสีมา,ปากช่อง,พญาเย็น,0,0
30,22,0,302200,นครราชสีมา,หนองบุญมาก,,0,1
30,22,1,302201,นครราชสีมา,หนองบุญมาก,หนองบุนนาก,0,0
30,22,2,302202,นครราชสีมา,หนองบุญมาก,สารภี,0,0
30,22,3,302203,นครราชสีมา,หนองบุญมาก,ไทยเจริญ,0,0
30,22,4,302204,นครราชสีมา,หนองบุญมาก,หนองหัวแรต,0,0
30,22,5,302205,นครราชสีมา,หนองบุญมาก,แหลมทอง,0,0
30,22,6,302206,นครราชสีมา,หนองบุญมาก,หนองตะไก้,0,0
30,22,7,302207,นครราชสีมา,หนองบุญมาก,ลุงเขว้า,0,0
30,22,8,302208,นครราชสีมา,หนองบุญมาก,หนองไม้ไผ่,0,0
30,22,9,302209,นครราชสีมา,หนองบุญมาก,บ้านใหม่,0,0
30,23,0,302300,นครราชสีมา,แก้งสนามนาง,,0,1
30,23,1,302301,นครราชสีมา,แก้งสนามนาง,แก้งสนามนาง,0,0
30,23,2,302302,นครราชสีมา,แก้งสนามนาง,โนนสำราญ,0,0
30,23,3,302303,นครราชสีมา,แก้งสนามนาง,บึงพะไล,0,0
30,23,4,302304,นครราชสีมา,แก้งสนามนาง,สีสุก,0,0
30,23,5,302305,นครราชสีมา,แก้งสนามนาง,บึงสำโรง,0,0
30,24,0,302400,นครราชสีมา,โนนแดง,,0,1
30,24,1,302401,นครราชสีมา,โนนแดง,โนนแดง,0,0
30,24,2,302402,นครราชสีมา,โนนแดง,โนนตาเถร,0,0
30,24,3,302403,นครราชสีมา,โนนแดง,สำพะเนียง,0,0
30,24,4,302404,นครราชสีมา,โนนแดง,วังหิน,0,0
30,24,5,302405,นครราชสีมา,โนนแดง,ดอนยาวใหญ่,0,0
30,25,0,302500,นครราชสีมา,วังน้ำเขียว,,0,1
30,25,1,302501,นครราชสีมา,วังน้ำเขียว,วังน้ำเขียว,0,0
30,25,2,302502,นครราชสีมา,วังน้ำเขียว,วังหมี,0,0
30,25,3,302503,นครราชสีมา,วังน้ำเขียว,ระเริง,0,0
30,25,4,302504,นครราชสีมา,วังน้ำเขียว,อุดมทรัพย์,0,0
30,25,5,302505,นครราชสีมา,วังน้ำเขียว,ไทยสามัคคี,0,0
30,26,0,302600,นครราชสีมา,เทพารักษ์,,0,1
30,26,1,302601,นครราชสีมา,เทพารักษ์,สำนักตะคร้อ,0,0
30,26,2,302602,นครราชสีมา,เทพารักษ์,หนองแวง,0,0
30,26,3,302603,นครราชสีมา,เทพารักษ์,บึงปรือ,0,0
30,26,4,302604,นครราชสีมา,เทพารักษ์,วังยายทอง,0,0
30,27,0,302700,นครราชสีมา,เมืองยาง,,0,1
30,27,1,302701,นครราชสีมา,เมืองยาง,เมืองยาง,0,0
30,27,2,302702,นครราชสีมา,เมืองยาง,กระเบื้องนอก,0,0
30,27,3,302703,นครราชสีมา,เมืองยาง,ละหานปลาค้าว,0,0
30,27,4,302704,นครราชสีมา,เมืองยาง,โนนอุดม,0,0
30,28,0,302800,นครราชสีมา,พระทองคำ,,0,1
30,28,1,302801,นครราชสีมา,พระทองคำ,สระพระ,0,0
30,28,2,302802,นครราชสีมา,พระทองคำ,มาบกราด,0,0
30,28,3,302803,นครราชสีมา,พระทองคำ,พังเทียม,0,0
30,28,4,302804,นครราชสีมา,พระทองคำ,ทัพรั้ง,0,0
30,28,5,302805,นครราชสีมา,พระทองคำ,หนองหอย,0,0
30,29,0,302900,นครราชสีมา,ลำทะเมนชัย,,0,1
30,29,1,302901,นครราชสีมา,ลำทะเมนชัย,ขุย,0,0
30,29,2,302902,นครราชสีมา,ลำทะเมนชัย,บ้านยาง,0,0
30,29,3,302903,นครราชสีมา,ลำทะเมนชัย,ช่องแมว,0,0
30,29,4,302904,นครราชสีมา,ลำทะเมนชัย,ไพล,0,0
30,30,0,303000,นครราชสีมา,บัวลาย,,0,1
30,30,1,303001,นครราชสีมา,บัวลาย,เมืองพะไล,0,0
30,30,2,303002,นครราชสีมา,บัวลาย,โนนจาน,0,0
30,30,3,303003,นครราชสีมา,บัวลาย,บัวลาย,0,0
30,30,4,303004,นครราชสีมา,บัวลาย,หนองหว้า,0,0
30,31,0,303100,นครราชสีมา,สีดา,,0,1
30,31,1,303101,นครราชสีมา,สีดา,สีดา,0,0
30,31,2,303102,นครราชสีมา,สีดา,โพนทอง,0,0
30,31,3,303103,นครราชสีมา,สีดา,โนนประดู่,0,0
30,31,4,303104,นครราชสีมา,สีดา,สามเมือง,0,0
30,31,5,303105,นครราชสีมา,สีดา,หนองตาดใหญ่,0,0
30,32,0,303200,นครราชสีมา,เฉลิมพระเกียรติ,,0,1
30,32,1,303201,นครราชสีมา,เฉลิมพระเกียรติ,ช้างทอง,0,0
30,32,2,303202,นครราชสีมา,เฉลิมพระเกียรติ,ท่าช้าง,0,0
